rt_max
27.4851013112675
27.69609961996139
27.90709792865529
27.4851013112675
27.63455845007783
27.58180886720083
27.87193154260552
27.52905929192853
27.57301727258956
27.58180886720083
27.4323517359952
27.74884919523369
27.8807231448215
27.69609961996139
27.5906004694168
27.74884919523369
27.44114333060647
27.57301727258956
27.52905929192853
27.50268450809474
27.24772821873981
27.69609961996139
27.58180886720083
27.82797356194449
27.42356014138394
27.29168619940084
27.31806098323463
27.52026769731727
27.52026769731727
27.46751812204497
27.6433500446891
27.30047779401211
